date,année,île,site,île x site,identificateur,n° quadrat,genre,recouvrement %,observation 1,observation 2,observation 3,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Leptastrea,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Leptastrea,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Leptastrea,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,1,Montipora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,2,Montipora,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,3,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,4,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,5,Montipora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,6,Montipora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,7,Montipora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,8,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,9,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,10,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,11,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,12,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,13,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,14,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,15,Montipora,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,16,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,17,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Montipora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,1,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,2,Pavona,3.70,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,3,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,4,Pavona,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,5,Pavona,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,6,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,7,Pavona,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,8,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,9,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,10,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,11,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,12,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,13,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,14,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,15,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,16,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,17,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Pavona,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,1,Pocillopora,3.70,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,2,Pocillopora,9.88,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,3,Pocillopora,14.81,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,4,Pocillopora,19.75,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,5,Pocillopora,6.17,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,6,Pocillopora,17.28,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,7,Pocillopora,13.58,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,8,Pocillopora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,9,Pocillopora,16.05,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,10,Pocillopora,18.52,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,11,Pocillopora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,12,Pocillopora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,13,Pocillopora,4.94,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,14,Pocillopora,4.94,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,15,Pocillopora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,16,Pocillopora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,17,Pocillopora,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Pocillopora,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Pocillopora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Pocillopora,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,1,Porites,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,2,Porites,2.47,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,3,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,4,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,5,Porites,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,6,Porites,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,7,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,8,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,9,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,10,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,11,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,12,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,13,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,14,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,15,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,16,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,17,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Porites,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,1,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,2,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,3,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,4,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,5,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,6,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,7,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,8,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,9,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,10,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,11,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,12,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,13,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,14,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,15,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,16,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,17,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,18,Sandalolitha,0.00,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,19,Sandalolitha,1.23,,,,,,
1994-05-23,1994,tetiaroa,tetiaroa,Tetiaroa,Blandine Melis,20,Sandalolitha,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Acropora,6.17,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Acropora,13.58,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Acropora,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Acropora,6.17,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Acropora,7.41,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Acropora,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Acropora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Acropora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Acropora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Acropora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Acropora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Acropora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Acropora,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Acropora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Acropora,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Acropora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Acropora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Acropora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Acropora,6.17,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Acropora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Autres,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Autres,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Autres,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Autres,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Autres,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Autres,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Autres,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Autres,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Leptastrea,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Leptastrea,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Leptastrea,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Millepora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Millepora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Montipora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Montipora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Montipora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Montipora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Montipora,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Montipora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Montipora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Pocillopora,8.64,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Pocillopora,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Pocillopora,6.17,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Pocillopora,6.17,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Pocillopora,3.70,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Pocillopora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Pocillopora,2.47,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Pocillopora,4.94,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Pocillopora,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Pocillopora,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,1,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,2,Porites,1.23,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,3,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,4,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,5,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,6,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,7,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,8,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,9,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,10,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,11,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,12,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,13,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,14,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,15,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,16,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,17,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,18,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,19,Porites,0.00,,,,,,
1994-05-27,1994,raiatea,raiatea,Raiatea,Yannick Chancerelle,20,Porites,0.00,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,1,Acanthastrea,0.00,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,2,Acanthastrea,1.23,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,3,Acanthastrea,0.00,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,4,Acanthastrea,0.00,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,5,Acanthastrea,0.00,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,6,Acanthastrea,2.47,,,,,,
1994-06-19,1994,tikehau,tikehau,Tikehau,Blandine Melis,7,Acanthastrea,0.00,,,,,,
